mCherry.A.FITC.A,file
4.312123,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.462892,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.671118,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.690301,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.126845,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.372984,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.267885,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.296806,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.883746,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.203027,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.156267,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.567123,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.391232,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.799866,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.840998,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.239011,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.962157,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
8.296112,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.337892,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.475,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.549008,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.725357,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.793076,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.893074,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.904453,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.361214,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.355319,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.725492,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.942811,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.536004,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.059231,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.36865,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.100705,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.813136,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.961324,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.60085,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.370858,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.786228,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.73811,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.893124,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.484695,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.640224,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.426153,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.448037,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.354981,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.590558,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.13428,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.803268,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.099642,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.142228,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.545205,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.33269,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
8.270465,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.791245,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.911916,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.521661,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.310037,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
0.016083,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.823027,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.372246,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.691745,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.415866,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.172243,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.084677,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.534855,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.776636,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.22859,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.788469,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.365923,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.22049,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.120261,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
8.240524,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
0.642415,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.074306,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.451629,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
1.660566,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.084463,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.450158,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.85923,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.499519,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
